
AU34,PS_DDR_DQ27,I/O,BANK_504
AU35,PS_DDR_A10,I/O,BANK_504
AU36,PS_DDR_A11,I/O,BANK_504
AU37,VCCO_PSDDR_504,Power,BANK_504
AU38,PS_DDR_CS_N1,I/O,BANK_504
AU39,PS_DDR_DM6,I/O,BANK_504
AU40,PS_DDR_DQS_P6,I/O,BANK_504
AU41,PS_DDR_DQS_N6,I/O,BANK_504
AV29,PS_DDR_DQ0,I/O,BANK_504
AV31,PS_DDR_DQ12,I/O,BANK_504
AV32,PS_DDR_DQ14,I/O,BANK_504
AV33,PS_DDR_DQ15,I/O,BANK_504
AV34,PS_DDR_DQ24,I/O,BANK_504
AV36,PS_DDR_CK1,I/O,BANK_504
AV37,PS_DDR_CK_N1,I/O,BANK_504
AV38,PS_DDR_DQ55,I/O,BANK_504
AV39,PS_DDR_DQ54,I/O,BANK_504
AV41,PS_DDR_DQ53,I/O,BANK_504
AV42,PS_DDR_DQ52,I/O,BANK_504
AW29,PS_DDR_DQ2,I/O,BANK_504
AW30,PS_DDR_DQ1,I/O,BANK_504
AW31,PS_DDR_DQ3,I/O,BANK_504
AW32,PS_DDR_DQ13,I/O,BANK_504
AW33,VCCO_PSDDR_504,Power,BANK_504
AW34,PS_DDR_A15,I/O,BANK_504
AW35,PS_DDR_A14,I/O,BANK_504
AW36,PS_DDR_A12,I/O,BANK_504
AW37,PS_DDR_A13,I/O,BANK_504
AW38,VCCO_PSDDR_504,Power,BANK_504
AW39,PS_DDR_DQ71,I/O,BANK_504
AW40,PS_DDR_DQ69,I/O,BANK_504
AW41,PS_DDR_DQ70,I/O,BANK_504
AW42,PS_DDR_DQ68,I/O,BANK_504
AY29,PS_DDR_DM0,I/O,BANK_504
AY30,PS_DDR_DQS_P0,I/O,BANK_504
AY32,PS_DDR_DQS_P1,I/O,BANK_504
AY33,PS_DDR_DQS_N1,I/O,BANK_504
AY34,PS_DDR_DM1,I/O,BANK_504
AY35,PS_DDR_A5,I/O,BANK_504
AY37,PS_DDR_CS_N0,I/O,BANK_504
AY38,PS_DDR_CKE0,I/O,BANK_504
AY39,PS_DDR_DQS_P8,I/O,BANK_504
AY40,PS_DDR_DQS_N8,I/O,BANK_504
AY42,PS_DDR_DM8,I/O,BANK_504
BA30,PS_DDR_DQS_N0,I/O,BANK_504
BA31,PS_DDR_DQ7,I/O,BANK_504
BA32,PS_DDR_DQ9,I/O,BANK_504
BA33,PS_DDR_DQ10,I/O,BANK_504
BA35,PS_DDR_A2,I/O,BANK_504
BA36,PS_DDR_CK0,I/O,BANK_504
BA37,PS_DDR_CK_N0,I/O,BANK_504
BA38,PS_DDR_A0,I/O,BANK_504
BA40,PS_DDR_DQ67,I/O,BANK_504
BA41,PS_DDR_DQ65,I/O,BANK_504
BA42,PS_DDR_DQ66,I/O,BANK_504
BB29,PS_DDR_DQ6,I/O,BANK_504
BB30,PS_DDR_DQ5,I/O,BANK_504
BB31,PS_DDR_DQ4,I/O,BANK_504
BB33,PS_DDR_DQ8,I/O,BANK_504
BB34,PS_DDR_DQ11,I/O,BANK_504
BB35,PS_DDR_A3,I/O,BANK_504
BB36,PS_DDR_A1,I/O,BANK_504
BB38,PS_DDR_A4,I/O,BANK_504
BB39,PS_DDR_ODT0,I/O,BANK_504
BB40,PS_DDR_DQ64,I/O,BANK_504
AA37,PS_MGTREFCLK3P_505,I/O,BANK_505
AA38,PS_MGTREFCLK3N_505,I/O,BANK_505
AA41,PS_MGTRRXP3_505,I/O,BANK_505
AA42,PS_MGTRRXN3_505,I/O,BANK_505
AB39,PS_MGTRTXP3_505,I/O,BANK_505
AB40,PS_MGTRTXN3_505,I/O,BANK_505
AC37,PS_MGTREFCLK2P_505,I/O,BANK_505
AC38,PS_MGTREFCLK2N_505,I/O,BANK_505
AC41,PS_MGTRRXP2_505,I/O,BANK_505
AC42,PS_MGTRRXN2_505,I/O,BANK_505
AD39,PS_MGTRTXP2_505,I/O,BANK_505
AD40,PS_MGTRTXN2_505,I/O,BANK_505
AE37,PS_MGTREFCLK1P_505,I/O,BANK_505
AE38,PS_MGTREFCLK1N_505,I/O,BANK_505
AE41,PS_MGTRRXP1_505,I/O,BANK_505
AE42,PS_MGTRRXN1_505,I/O,BANK_505
AF39,PS_MGTRTXP1_505,I/O,BANK_505
AF40,PS_MGTRTXN1_505,I/O,BANK_505
AG37,PS_MGTREFCLK0P_505,I/O,BANK_505
AG38,PS_MGTREFCLK0N_505,I/O,BANK_505
AG41,PS_MGTRRXP0_505,I/O,BANK_505
AG42,PS_MGTRRXN0_505,I/O,BANK_505
AH39,PS_MGTRTXP0_505,I/O,BANK_505
AH40,PS_MGTRTXN0_505,I/O,BANK_505












